Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Customer_Segment
48,23,1983.5800000000002,3,2,4,324,Loyal Customers
130,2,304.56,2,1,2,212,Almost Lost
7,2,77.50000000000001,4,1,1,411,Loyal Customers
232,20,149.57999999999998,1,2,1,121,Lost Customers
36,9,176.68,3,1,1,311,Loyal Customers
146,1,358.56000000000006,1,1,2,112,Lost Customers
0,79,52750.84,4,3,4,434,Best Customers
71,72,472.12,2,3,2,232,Lost Customers
39,21,990.8400000000001,3,2,3,323,Loyal Customers
4,489,2295.37,4,4,4,444,Best Customers
198,19,557.3,1,2,2,122,Almost Lost
248,1,12.75,1,1,1,111,Lost Customers
65,31,111.68,2,2,1,221,Almost Lost
116,7,508.4599999999999,2,1,2,212,Almost Lost
170,26,73.78,1,2,1,121,Lost Customers
20,249,1296.44,3,4,3,343,Best Customers
141,35,102.83,2,2,1,221,Almost Lost
31,104,471.7,3,4,2,342,Lost Customers
37,329,2622.57,3,4,4,344,Best Customers
37,68,1098.43,3,3,3,333,Best Customers
371,48,123.07,1,3,1,131,Lost Customers
373,85,277.35,1,3,1,131,Lost Customers
165,14,228.2,1,1,1,111,Lost Customers
210,31,582.59,1,2,2,122,Almost Lost
241,31,136.04,1,2,1,121,Lost Customers
51,15,337.04,2,1,2,212,Almost Lost
24,179,740.79,3,4,3,343,Best Customers
14,297,4393.61,4,4,4,444,Best Customers
371,65,353.19,1,3,2,132,Lost Customers
28,21,288.14,3,2,1,321,Loyal Customers
364,12,300.91999999999996,1,1,2,112,Lost Customers
35,147,737.81,3,4,3,343,Best Customers
165,30,811.45,1,2,3,123,Almost Lost
144,48,152.68,1,3,1,131,Lost Customers
21,23,634.95,3,2,2,322,Loyal Customers
55,1,20.8,2,1,1,211,Almost Lost
184,13,198.57,1,1,1,111,Lost Customers
11,39,191.17000000000002,4,2,1,421,Loyal Customers
236,29,630.84,1,2,2,122,Almost Lost
224,5,93.35,1,1,1,111,Lost Customers
121,84,629.6899999999999,2,3,2,232,Lost Customers
281,2,76.1,1,1,1,111,Lost Customers
73,180,1511.3,2,4,3,243,Big Spenders
36,93,382.06,3,3,2,332,Lost Customers
11,58,417.23,4,3,2,432,Lost Customers
361,40,169.47,1,2,1,121,Lost Customers
3,60,249.72,4,3,1,431,Lost Customers
22,22,444.68,3,2,2,322,Loyal Customers
69,30,2116.19,2,2,4,224,Almost Lost
234,33,252.24,1,2,1,121,Lost Customers
256,14,174.8,1,1,1,111,Lost Customers
372,28,102.78999999999999,1,2,1,121,Lost Customers
154,31,187.29,1,2,1,121,Lost Customers
27,32,166.42,3,2,1,321,Loyal Customers
3,46,120.03,4,3,1,431,Lost Customers
31,123,1483.56,3,4,3,343,Best Customers
80,3,523.0,2,1,2,212,Almost Lost
107,29,122.14,2,2,1,221,Almost Lost
51,5,38.45,2,1,1,211,Almost Lost
35,191,668.11,3,4,3,343,Best Customers
152,22,236.77999999999997,1,2,1,121,Lost Customers
98,21,115.31,2,2,1,221,Almost Lost
3,10,220.7,4,1,1,411,Loyal Customers
333,5,73.5,1,1,1,111,Lost Customers
64,34,97.97,2,2,1,221,Almost Lost
21,112,422.88,3,4,2,342,Lost Customers
35,53,730.4,3,3,3,333,Best Customers
31,96,405.62,3,3,2,332,Lost Customers
153,19,70.02,1,2,1,121,Lost Customers
18,19,357.20000000000005,3,2,2,322,Loyal Customers
11,474,4161.14,4,4,4,444,Best Customers
53,7,165.04999999999998,2,1,1,211,Almost Lost
24,121,559.51,3,4,2,342,Lost Customers
3,128,2085.65,4,4,4,444,Best Customers
44,47,189.4,3,3,1,331,Lost Customers
202,7,172.29000000000002,1,1,1,111,Lost Customers
358,5,74.4,1,1,1,111,Lost Customers
65,21,297.07,2,2,2,222,Almost Lost
6,363,6752.14,4,4,4,444,Best Customers
287,19,363.65,1,2,2,122,Almost Lost
9,3,170.16,4,1,1,411,Loyal Customers
8,21,296.71,4,2,2,422,Loyal Customers
21,46,2119.41,3,3,4,334,Best Customers
172,27,720.52,1,2,3,123,Almost Lost
132,7,814.0,2,1,3,213,Almost Lost
5,138,2380.08,4,4,4,444,Best Customers
74,10,318.0,2,1,2,212,Almost Lost
39,37,396.33,3,2,2,322,Loyal Customers
288,1,101.69999999999999,1,1,1,111,Lost Customers
25,472,2021.82,3,4,4,344,Best Customers
257,25,453.0,1,2,2,122,Almost Lost
154,36,-5.329070518200751e-15,1,2,1,121,Lost Customers
113,76,3864.44,2,3,4,234,Big Spenders
373,13,489.6,1,1,2,112,Lost Customers
22,153,2538.7200000000003,3,4,4,344,Best Customers
7,227,2633.0099999999998,4,4,4,444,Best Customers
216,29,336.13,1,2,2,122,Almost Lost
44,127,3651.97,3,4,4,344,Best Customers
18,2,1231.5,3,1,3,313,Loyal Customers
35,17,343.45,3,1,2,312,Loyal Customers
25,73,703.37,3,3,3,333,Best Customers
15,2,87.52999999999999,4,1,1,411,Loyal Customers
329,29,689.95,1,2,3,123,Almost Lost
273,7,101.34,1,1,1,111,Lost Customers
97,7,3770.1199999999994,2,1,4,214,Almost Lost
60,39,167.67000000000002,2,2,1,221,Almost Lost
1,90,9065.76,4,3,4,434,Best Customers
92,38,2083.42,2,2,4,224,Almost Lost
81,70,3017.3,2,3,4,234,Big Spenders
312,21,580.0500000000001,1,2,2,122,Almost Lost
11,213,911.15,4,4,3,443,Best Customers
7,109,2692.85,4,4,4,444,Best Customers
126,19,168.31,2,2,1,221,Almost Lost
10,41,223.65,4,2,1,421,Loyal Customers
0,433,256438.49,4,4,4,444,Best Customers
36,38,754.64,3,2,3,323,Loyal Customers
37,18,113.48000000000002,3,2,1,321,Loyal Customers
329,39,430.7,1,2,2,122,Almost Lost
248,19,264.65,1,2,1,121,Lost Customers
1,454,7925.32,4,4,4,444,Best Customers
18,49,206.05,3,3,1,331,Lost Customers
11,26,352.69,4,2,2,422,Loyal Customers
368,1,76.32000000000001,1,1,1,111,Lost Customers
289,28,220.1,1,2,1,121,Lost Customers
67,378,1418.03,2,4,3,243,Big Spenders
25,74,320.72,3,3,2,332,Lost Customers
10,1284,5595.77,4,4,4,444,Best Customers
367,30,181.12,1,2,1,121,Lost Customers
213,17,111.15,1,1,1,111,Lost Customers
148,32,673.1,1,2,3,123,Almost Lost
7,364,1826.21,4,4,4,444,Best Customers
23,36,589.4399999999999,3,2,2,322,Loyal Customers
29,197,1141.34,3,4,3,343,Best Customers
60,56,206.82999999999998,2,3,1,231,Lost Customers
18,47,348.73,3,3,2,332,Lost Customers
242,14,112.55000000000001,1,1,1,111,Lost Customers
8,71,1045.74,4,3,3,433,Best Customers
210,2,715.4999999999999,1,1,3,113,Lost Customers
28,20,681.9100000000001,3,2,3,323,Loyal Customers
62,39,761.83,2,2,3,223,Almost Lost
294,8,152.65,1,1,1,111,Lost Customers
16,162,8393.22,4,4,4,444,Best Customers
360,1,-35.400000000000006,1,1,1,111,Lost Customers
150,18,1014.9,1,2,3,123,Almost Lost
116,61,1000.16,2,3,3,233,Big Spenders
7,43,2888.75,4,3,4,434,Best Customers
12,221,2861.55,4,4,4,444,Best Customers
140,10,160.35000000000002,2,1,1,211,Almost Lost
45,7,179.33999999999997,3,1,1,311,Loyal Customers
50,16,612.0799999999999,2,1,2,212,Almost Lost
31,37,566.58,3,2,2,322,Loyal Customers
134,38,653.35,2,2,3,223,Almost Lost
2,21,399.19,4,2,2,422,Loyal Customers
74,28,347.82,2,2,2,222,Almost Lost
12,140,734.94,4,4,3,443,Best Customers
8,35,451.75,4,2,2,422,Loyal Customers
300,23,530.15,1,2,2,122,Almost Lost
56,39,638.0600000000001,2,2,2,222,Almost Lost
9,81,1612.79,4,3,4,434,Best Customers
30,25,394.7,3,2,2,322,Loyal Customers
176,10,302.46000000000004,1,1,2,112,Lost Customers
3,43,1355.51,4,3,3,433,Best Customers
175,140,1133.64,1,4,3,143,Big Spenders
60,9,202.65,2,1,1,211,Almost Lost
32,38,980.31,3,2,3,323,Loyal Customers
58,56,1208.51,2,3,3,233,Big Spenders
14,197,7490.17,4,4,4,444,Best Customers
86,31,2106.84,2,2,4,224,Almost Lost
6,1,104.0,4,1,1,411,Loyal Customers
353,33,448.65,1,2,2,122,Almost Lost
30,75,1314.17,3,3,3,333,Best Customers
113,99,1573.41,2,3,3,233,Big Spenders
8,90,1793.17,4,3,4,434,Best Customers
4,119,1843.75,4,4,4,444,Best Customers
23,44,382.8,3,3,2,332,Lost Customers
217,44,600.52,1,3,2,132,Lost Customers
14,1,49.8,4,1,1,411,Loyal Customers
248,17,304.25,1,1,2,112,Lost Customers
14,72,1998.49,4,3,4,434,Best Customers
77,69,1084.34,2,3,3,233,Big Spenders
191,16,274.51,1,1,1,111,Lost Customers
261,7,207.79999999999998,1,1,1,111,Lost Customers
71,45,957.97,2,3,3,233,Big Spenders
150,18,212.96,1,2,1,121,Lost Customers
63,9,896.0,2,1,3,213,Almost Lost
94,141,689.13,2,4,3,243,Big Spenders
3,166,5083.06,4,4,4,444,Best Customers
105,32,163.8,2,2,1,221,Almost Lost
199,68,1396.99,1,3,3,133,Big Spenders
156,19,160.42000000000002,1,2,1,121,Lost Customers
70,202,1979.3,2,4,4,244,Big Spenders
35,32,517.36,3,2,2,322,Loyal Customers
28,8,139.10000000000002,3,1,1,311,Loyal Customers
1,134,2621.38,4,4,4,444,Best Customers
25,42,600.07,3,2,2,322,Loyal Customers
325,43,248.42,1,3,1,131,Lost Customers
236,15,232.48000000000002,1,1,1,111,Lost Customers
88,13,299.34000000000003,2,1,2,212,Almost Lost
30,26,481.75,3,2,2,322,Loyal Customers
28,31,621.75,3,2,2,322,Loyal Customers
205,24,626.38,1,2,2,122,Almost Lost
2,115,2019.77,4,4,4,444,Best Customers
219,4,297.78000000000003,1,1,2,112,Lost Customers
21,65,1033.31,3,3,3,333,Best Customers
92,19,443.0,2,2,2,222,Almost Lost
1,299,6315.2300000000005,4,4,4,444,Best Customers
263,10,158.95000000000002,1,1,1,111,Lost Customers
2,286,5361.02,4,4,4,444,Best Customers
38,245,5192.1,3,4,4,344,Best Customers
217,5,93.75,1,1,1,111,Lost Customers
49,32,769.2,3,2,3,323,Loyal Customers
11,164,7276.900000000001,4,4,4,444,Best Customers
8,89,2716.6000000000004,4,3,4,434,Best Customers
191,126,2066.17,1,4,4,144,Big Spenders
81,40,582.47,2,2,2,222,Almost Lost
325,1,440.0,1,1,2,112,Lost Customers
71,104,1796.48,2,4,4,244,Big Spenders
29,49,882.24,3,3,3,333,Best Customers
2,61,987.1,4,3,3,433,Best Customers
218,88,1561.6100000000001,1,3,3,133,Big Spenders
45,6,422.58,3,1,2,312,Loyal Customers
9,105,2058.09,4,4,4,444,Best Customers
71,78,2232.4900000000002,2,3,4,234,Big Spenders
6,177,2507.56,4,4,4,444,Best Customers
23,4,596.1,3,1,2,312,Loyal Customers
113,49,783.02,2,3,3,233,Big Spenders
16,8,95.34,4,1,1,411,Loyal Customers
300,22,342.92,1,2,2,122,Almost Lost
86,16,4314.72,2,1,4,214,Almost Lost
50,98,526.67,2,3,2,232,Lost Customers
88,6,103.3,2,1,1,211,Almost Lost
354,4,-50.1,1,1,1,111,Lost Customers
38,123,2265.38,3,4,4,344,Best Customers
24,42,2338.6000000000004,3,2,4,324,Loyal Customers
172,140,2595.0,1,4,4,144,Big Spenders
42,21,324.24,3,2,2,322,Loyal Customers
139,13,149.48,2,1,1,211,Almost Lost
22,62,1211.08,3,3,3,333,Best Customers
71,46,801.51,2,3,3,233,Big Spenders
133,2,0.0,2,1,1,211,Almost Lost
357,8,138.9,1,1,1,111,Lost Customers
37,13,238.95000000000002,3,1,1,311,Loyal Customers
2,170,3064.78,4,4,4,444,Best Customers
1,3,204.0,4,1,1,411,Loyal Customers
17,22,1.7763568394002505e-15,3,2,1,321,Loyal Customers
20,16,323.36,3,1,2,312,Loyal Customers
57,9,97.63,2,1,1,211,Almost Lost
73,9,173.9,2,1,1,211,Almost Lost
277,10,180.60000000000002,1,1,1,111,Lost Customers
180,7,80.82,1,1,1,111,Lost Customers
7,13,176.6,4,1,1,411,Loyal Customers
3,756,2094.88,4,4,4,444,Best Customers
42,70,1837.28,3,3,4,334,Best Customers
